IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente
6501,3557,4343,revision completa de luces y cableado por falla detectada.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,2645,Entregado,KTM,Apache RTR 200,Jose Ramirez,Cliente_085
6502,35,2512,mantenimiento preventivo en encendido y luces con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,2761,Entregado,Kawasaki,XR150L,Jose Ramirez,Cliente_202
6503,2137,4386,instalacion y calibracion de pantalla y pintar carroceria por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,4948,Entregado,AKT,RC 200,Jose Ramirez,Cliente_225
6504,794,2564,diagnostico y reparacion de ruido y evaluacion debido a desgaste.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,2492,Cliente informado,AKT,NKD 125,Jose Ramirez,Cliente_189
6505,135,3855,mantenimiento preventivo en fallo electrico y sensores con pruebas posteriores.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,5258,Entregado,KTM,Duke 390,Carlos Mendoza,Cliente_080
6506,2043,1768,inspeccion avanzada de ruido y problema debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-26 00:00:00,668,Entregado,Italika,DM200,Carlos Mendoza,Cliente_280
6507,1806,4494,mantenimiento preventivo en motor de arranque y bateria para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,4159,Entregado,AKT,Ninja 400,Jose Ramirez,Cliente_204
6508,924,2487,diagnostico y reparacion de sistema electrico y sensores debido a desgaste.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,3020,Cliente informado,Suzuki,GSX-R750,Jose Ramirez,Cliente_049
6509,1222,2008,ajuste tecnico de diagnostico y chequeo por falla detectada.,Entregado,2026-03-17 00:00:00,2026-03-20 00:00:00,1121,Entregado,Yamaha,GN125,Jose Ramirez,Cliente_147
6510,829,3315,revision completa de eje y frenos y verificacion completa.,Finalizado,2026-03-26 00:00:00,2026-03-26 00:00:00,3392,Cliente informado,Kawasaki,GN125,Jose Ramirez,Cliente_201
6511,2806,5149,instalacion y calibracion de problema y escaneo por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,4452,Entregado,Suzuki,Ninja 400,Carlos Mendoza,Cliente_139
6512,4366,4693,servicio integral para frenos deportivos y audio con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,5140,Entregado,Honda,NKD 125,Jose Ramirez,Cliente_088
6513,2697,2328,optimizacion del sistema filtro de aceite y lubricacion y verificacion completa.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,3009,Entregado,Kawasaki,CBR 600RR,Carlos Mendoza,Cliente_260
6514,2481,2099,diagnostico y reparacion de ruido y chequeo segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,1129,Entregado,TVS,Gixxer 250,Jose Ramirez,Cliente_165
6515,1040,5177,mantenimiento preventivo en suspension y ciguenal para mejorar rendimiento.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,3968,Entregado,Honda,Apache RTR 200,Carlos Mendoza,Cliente_179
6516,4582,310,instalacion y calibracion de sensores y luces con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,5770,Cliente informado,Suzuki,RC 200,Carlos Mendoza,Cliente_009
6517,383,4981,instalacion y calibracion de cambio de aceite y chequeo incluyendo ajuste final.,Entregado,2026-03-23 00:00:00,2026-03-27 00:00:00,6389,Cliente informado,Yamaha,R15,Jose Ramirez,Cliente_167
6518,4404,4099,inspeccion avanzada de revision y cambio de aceite debido a desgaste.,En proceso,2026-03-19 00:00:00,2026-03-22 00:00:00,875,Cliente informado,KTM,CBR 600RR,Carlos Mendoza,Cliente_244
6519,695,4490,inspeccion avanzada de biela y arbol de levas debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,5147,Cliente informado,Suzuki,MT-07,Jose Ramirez,Cliente_279
6520,1222,2008,mantenimiento preventivo en niveles y cambio de aceite para mejorar rendimiento.,Entregado,2026-03-17 00:00:00,2026-03-20 00:00:00,5624,Entregado,Bajaj,GN125,Jose Ramirez,Cliente_077
6521,3435,2139,mantenimiento preventivo en inspeccion y revision general con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,4388,Cliente informado,Bajaj,MT-07,Carlos Mendoza,Cliente_171
6522,3709,3907,diagnostico y reparacion de test y revision general para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-22 00:00:00,3233,Cliente informado,Bajaj,Boxer 150,Jose Ramirez,Cliente_074
6523,3304,1765,instalacion y calibracion de bateria y sensores segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,2265,Cliente informado,Italika,FT150,Jose Ramirez,Cliente_274
6524,43,251,optimizacion del sistema bateria y sistema electrico y verificacion completa.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,5819,Cliente informado,Bajaj,FT150,Carlos Mendoza,Cliente_133
6525,1801,4163,revision completa de fallo electrico y motor de arranque para mejorar rendimiento.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,1208,Cliente informado,Italika,GN125,Carlos Mendoza,Cliente_005
6526,4573,132,revision completa de biela y pistones y verificacion completa.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,1710,Cliente informado,Kawasaki,Duke 390,Carlos Mendoza,Cliente_212
6527,3977,4270,servicio integral para problema y escaneo con pruebas posteriores.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,1688,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_123
6528,4148,591,revision completa de revision general y chequeo con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,2373,Entregado,Honda,RC 200,Carlos Mendoza,Cliente_116
6529,1524,940,revision completa de alternador y motor de arranque segun solicitud del cliente.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,4267,Cliente informado,Suzuki,FT150,Jose Ramirez,Cliente_221
6530,4161,5158,servicio integral para sensores y centralita incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-06 00:00:00,4630,Cliente informado,Bajaj,GN125,Jose Ramirez,Cliente_044
6531,2449,1778,revision completa de reprogramacion y fibra de carbono y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4107,Cliente informado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_229
6532,3454,766,instalacion y calibracion de sistema electrico y alternador segun solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,2302,Cliente informado,Suzuki,XR150L,Jose Ramirez,Cliente_010
6533,2483,3889,servicio integral para sensores y motor de arranque para mejorar rendimiento.,Finalizado,2026-03-28 00:00:00,2026-03-30 00:00:00,5666,Entregado,Honda,FZ16,Jose Ramirez,Cliente_161
6534,295,2179,servicio integral para inspeccion y diagnostico incluyendo ajuste final.,En proceso,2026-03-25 00:00:00,2026-03-26 00:00:00,4608,Entregado,Honda,FT150,Carlos Mendoza,Cliente_157
6535,2263,3844,inspeccion avanzada de diagnostico y inspeccion incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,2143,Entregado,TVS,R15,Carlos Mendoza,Cliente_114
6536,2546,4762,mantenimiento preventivo en custom y frenos deportivos con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,5000,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_122
6537,925,4821,instalacion y calibracion de revision general y test y verificacion completa.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,1705,Cliente informado,Honda,Duke 390,Jose Ramirez,Cliente_110
6538,632,3003,optimizacion del sistema escaneo y chequeo y verificacion completa.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,6209,Cliente informado,Suzuki,CBR 600RR,Carlos Mendoza,Cliente_083
6539,3250,1019,mantenimiento preventivo en niveles y lubricacion con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,1411,Cliente informado,Kawasaki,RC 200,Carlos Mendoza,Cliente_292
6540,2617,2520,diagnostico y reparacion de biela y biela por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,961,Cliente informado,KTM,RC 200,Carlos Mendoza,Cliente_238
6541,2563,2610,servicio integral para test y ruido debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,2216,Entregado,Italika,Apache RTR 200,Jose Ramirez,Cliente_006
6542,2928,2742,servicio integral para chequeo y chequeo para mejorar rendimiento.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,1895,Cliente informado,Honda,Pulsar NS200,Jose Ramirez,Cliente_262
6543,486,792,servicio integral para problema y escaneo segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-14 00:00:00,2970,Entregado,AKT,Boxer 150,Carlos Mendoza,Cliente_005
6544,3886,418,optimizacion del sistema diferencial y radiador con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,1278,Cliente informado,Honda,NKD 125,Carlos Mendoza,Cliente_082
6545,144,2369,mantenimiento preventivo en luces y luces para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,6474,Cliente informado,Italika,MT-07,Jose Ramirez,Cliente_153
6546,356,5311,diagnostico y reparacion de revision general y chequeo por falla detectada.,Finalizado,2026-03-04 00:00:00,2026-03-08 00:00:00,5116,Entregado,Bajaj,Ninja 400,Jose Ramirez,Cliente_061
6547,3887,1284,inspeccion avanzada de sensores de estacionamiento y vinilado incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,4533,Entregado,TVS,RC 200,Carlos Mendoza,Cliente_139
6548,4191,4269,correccion especializada de pistones y diferencial por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,771,Entregado,Bajaj,Z650,Carlos Mendoza,Cliente_208
6549,2303,2554,mantenimiento preventivo en direccion y pistones incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,5591,Cliente informado,AKT,CBR 600RR,Carlos Mendoza,Cliente_257
6550,4127,3315,revision completa de sensores y cableado por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-03-30 00:00:00,4818,Cliente informado,KTM,Duke 390,Jose Ramirez,Cliente_224
6551,4538,1533,diagnostico y reparacion de arbol de levas y chasis con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,1099,Cliente informado,Kawasaki,Apache RTR 200,Jose Ramirez,Cliente_053
6552,3156,4101,correccion especializada de centralita y motor de arranque segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,5036,Entregado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_001
6553,4191,4269,optimizacion del sistema encendido y bateria con pruebas posteriores.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,3382,Entregado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_115
6554,695,4490,optimizacion del sistema turbo y actualizacion de software y verificacion completa.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,3935,Cliente informado,Honda,CBR 600RR,Jose Ramirez,Cliente_029
6555,88,4866,instalacion y calibracion de problema y diagnostico debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,4912,Cliente informado,Kawasaki,GSX-R750,Carlos Mendoza,Cliente_151
6556,3188,4791,optimizacion del sistema llantas deportivas y aleron por falla detectada.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,3427,Cliente informado,Bajaj,DM200,Carlos Mendoza,Cliente_096
6557,3852,1984,ajuste tecnico de revision general y test por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,1412,Entregado,Bajaj,Duke 390,Carlos Mendoza,Cliente_232
6558,2934,5128,revision completa de bateria y motor de arranque y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4092,Entregado,Bajaj,R15,Jose Ramirez,Cliente_115
6559,195,2633,mantenimiento preventivo en balanceo y filtro de aire y verificacion completa.,Finalizado,2026-03-28 00:00:00,2026-04-01 00:00:00,1895,Cliente informado,Suzuki,NKD 125,Carlos Mendoza,Cliente_120
6560,758,570,servicio integral para revision y revision con pruebas posteriores.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,3759,Cliente informado,Suzuki,Ninja 400,Jose Ramirez,Cliente_277
6561,1891,2066,ajuste tecnico de cableado y alternador por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-18 00:00:00,5203,Cliente informado,Italika,Boxer 150,Carlos Mendoza,Cliente_100
6562,4655,4571,mantenimiento preventivo en eje y radiador debido a desgaste.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,2377,Cliente informado,Suzuki,XR150L,Carlos Mendoza,Cliente_085
6563,4274,5268,revision completa de centralita y luces incluyendo ajuste final.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,760,Cliente informado,Kawasaki,Boxer 150,Jose Ramirez,Cliente_253
6564,2282,5037,revision completa de arbol de levas y transmision segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-28 00:00:00,4270,Cliente informado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_111
6565,4900,560,instalacion y calibracion de lubricacion y filtro de aceite debido a desgaste.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,2527,Cliente informado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_136
6566,161,1051,servicio integral para polarizado y audio por falla detectada.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,2499,Cliente informado,Bajaj,CBR 600RR,Carlos Mendoza,Cliente_040
6567,844,4307,inspeccion avanzada de sensores y alternador para mejorar rendimiento.,Finalizado,2026-03-02 00:00:00,2026-03-06 00:00:00,1020,Cliente informado,AKT,DM200,Jose Ramirez,Cliente_016
6568,925,4821,instalacion y calibracion de revision general y test y verificacion completa.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,1705,Cliente informado,Honda,Duke 390,Jose Ramirez,Cliente_296
6569,1148,1056,ajuste tecnico de problema y ruido debido a desgaste.,Finalizado,2026-03-25 00:00:00,2026-03-28 00:00:00,1381,Cliente informado,Yamaha,FT150,Jose Ramirez,Cliente_126
6570,4993,5047,instalacion y calibracion de cambio color y pintar carroceria por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,3019,Entregado,Honda,RC 200,Carlos Mendoza,Cliente_197
6571,805,2413,diagnostico y reparacion de bomba de agua y motor incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,4723,Entregado,Yamaha,CBR 600RR,Carlos Mendoza,Cliente_037
6572,3823,3326,ajuste tecnico de encendido y sensores segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,2349,Cliente informado,Suzuki,CB190R,Carlos Mendoza,Cliente_073
6573,4483,2879,inspeccion avanzada de revision y balanceo segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,4859,Cliente informado,Bajaj,Boxer 150,Jose Ramirez,Cliente_007
6574,4146,1331,mantenimiento preventivo en performance y luces led con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,813,Entregado,Bajaj,Boxer 150,Carlos Mendoza,Cliente_249
6575,3035,4531,inspeccion avanzada de lubricacion y revision incluyendo ajuste final.,Entregado,2026-03-18 00:00:00,2026-03-18 00:00:00,2450,Cliente informado,Honda,Ninja 400,Carlos Mendoza,Cliente_234
6576,3424,2871,instalacion y calibracion de personalizacion y pantalla y verificacion completa.,Finalizado,2026-03-15 00:00:00,2026-03-15 00:00:00,6435,Cliente informado,Suzuki,Boxer 150,Carlos Mendoza,Cliente_186
6577,795,3736,servicio integral para lubricacion y bujias con pruebas posteriores.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,5152,Cliente informado,Bajaj,Apache RTR 200,Jose Ramirez,Cliente_103
6578,1298,1103,revision completa de inspeccion y diagnostico para mejorar rendimiento.,Finalizado,2026-03-23 00:00:00,2026-03-27 00:00:00,739,Entregado,Yamaha,DM200,Carlos Mendoza,Cliente_123
6579,1785,3695,optimizacion del sistema embrague y amortiguadores incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-11 00:00:00,3750,Cliente informado,Kawasaki,Duke 390,Jose Ramirez,Cliente_130
6580,318,1978,instalacion y calibracion de inspeccion y problema por falla detectada.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2542,Cliente informado,Kawasaki,Ninja 400,Jose Ramirez,Cliente_154
6581,1988,1627,optimizacion del sistema amortiguadores y frenos para mejorar rendimiento.,Finalizado,2026-03-29 00:00:00,2026-03-30 00:00:00,5446,Cliente informado,Honda,DM200,Jose Ramirez,Cliente_184
6582,3156,4101,inspeccion avanzada de bateria y encendido y verificacion completa.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,5151,Entregado,Suzuki,CB190R,Carlos Mendoza,Cliente_292
6583,3036,3051,mantenimiento preventivo en sistema electrico y sensores por falla detectada.,Finalizado,2026-03-23 00:00:00,2026-03-24 00:00:00,1855,Cliente informado,Suzuki,CB190R,Jose Ramirez,Cliente_135
6584,2411,4957,mantenimiento preventivo en test y diagnostico para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,3493,Cliente informado,AKT,NKD 125,Jose Ramirez,Cliente_217
6585,2699,4387,servicio integral para revision general y escaneo incluyendo ajuste final.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,804,Cliente informado,Honda,Ninja 400,Jose Ramirez,Cliente_032
6586,1898,4483,mantenimiento preventivo en pistones y motor incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,4921,Entregado,TVS,Apache RTR 200,Jose Ramirez,Cliente_098
6587,4694,4752,correccion especializada de inspeccion y escaneo por falla detectada.,Entregado,2026-03-01 00:00:00,2026-03-01 00:00:00,5588,Entregado,AKT,NKD 125,Jose Ramirez,Cliente_085
6588,2529,4751,revision completa de carroceria y diferencial segun solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,5457,Entregado,Yamaha,GSX-R750,Jose Ramirez,Cliente_235
6589,2496,180,ajuste tecnico de balanceo y chequeo y verificacion completa.,En proceso,2026-03-07 00:00:00,2026-03-07 00:00:00,847,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_023
6590,4515,2714,mantenimiento preventivo en chequeo y filtro de aire segun solicitud del cliente.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,853,Cliente informado,Honda,CBR 600RR,Carlos Mendoza,Cliente_234
6591,836,1612,diagnostico y reparacion de caja de cambios y diferencial incluyendo ajuste final.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,3936,Cliente informado,AKT,NKD 125,Jose Ramirez,Cliente_090
6592,4894,2139,instalacion y calibracion de revision y cambio de aceite incluyendo ajuste final.,Entregado,2026-03-03 00:00:00,2026-03-07 00:00:00,1686,Cliente informado,Kawasaki,XR150L,Carlos Mendoza,Cliente_291
6593,2852,4691,revision completa de fallo electrico y cableado para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,5386,Cliente informado,AKT,RC 200,Jose Ramirez,Cliente_195
6594,225,4981,ajuste tecnico de arbol de levas y radiador por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-02-21 00:00:00,2279,Cliente informado,Honda,Z650,Jose Ramirez,Cliente_158
6595,4369,4843,optimizacion del sistema cambio de aceite y alineacion incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,1009,Cliente informado,Yamaha,FT150,Carlos Mendoza,Cliente_130
6596,3979,4752,mantenimiento preventivo en chip y reprogramacion segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,3122,Entregado,Italika,CB190R,Jose Ramirez,Cliente_215
6597,332,2405,instalacion y calibracion de filtro de aceite y revision con pruebas posteriores.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,539,Cliente informado,Italika,GSX-R750,Carlos Mendoza,Cliente_087
6598,2634,4648,diagnostico y reparacion de sistema electrico y luces para mejorar rendimiento.,En proceso,2026-03-08 00:00:00,2026-03-10 00:00:00,674,Cliente informado,Bajaj,Ninja 400,Jose Ramirez,Cliente_003
6599,3863,2714,optimizacion del sistema personalizacion y personalizacion para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,745,Cliente informado,Bajaj,Apache RTR 200,Carlos Mendoza,Cliente_067
6600,4666,3999,instalacion y calibracion de arbol de levas y ciguenal para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,2270,Cliente informado,AKT,Z650,Carlos Mendoza,Cliente_300
6601,3638,2264,revision completa de radiador y carroceria y verificacion completa.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,4547,Entregado,Kawasaki,Z650,Jose Ramirez,Cliente_108
6602,128,2835,optimizacion del sistema balanceo y bujias debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,5632,Entregado,TVS,Boxer 150,Carlos Mendoza,Cliente_139
6603,1268,5173,mantenimiento preventivo en cableado y alternador segun solicitud del cliente.,Entregado,2026-03-24 00:00:00,2026-03-27 00:00:00,3511,Cliente informado,Bajaj,DM200,Jose Ramirez,Cliente_208
6604,4381,2542,servicio integral para arbol de levas y bomba de agua y verificacion completa.,Finalizado,2026-03-03 00:00:00,2026-03-07 00:00:00,6453,Entregado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_021
6605,1519,4024,servicio integral para bujias y lubricacion para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,1396,Cliente informado,Honda,CB190R,Jose Ramirez,Cliente_100
6606,4101,2274,mantenimiento preventivo en chequeo y filtro de aceite debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,2521,Entregado,Yamaha,GSX-R750,Jose Ramirez,Cliente_128
6607,4017,3408,optimizacion del sistema aleron y kit aerodinamico por falla detectada.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,2605,Cliente informado,Italika,Apache RTR 200,Carlos Mendoza,Cliente_248
6608,1098,459,instalacion y calibracion de chip y chip segun solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,5468,Cliente informado,Yamaha,Duke 390,Carlos Mendoza,Cliente_213
6609,530,2169,inspeccion avanzada de inspeccion y problema para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4661,Entregado,Suzuki,Duke 390,Jose Ramirez,Cliente_275
6610,2200,479,ajuste tecnico de cambio de aceite y filtro de aceite incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,3806,Cliente informado,Suzuki,Pulsar NS200,Carlos Mendoza,Cliente_152
6611,25,826,correccion especializada de falla y revision general segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,5040,Entregado,Yamaha,MT-07,Jose Ramirez,Cliente_270
6612,4819,1018,revision completa de alineacion y chequeo debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,4623,Entregado,KTM,XR150L,Carlos Mendoza,Cliente_127
6613,1392,2945,optimizacion del sistema modificacion y camara segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-02-26 00:00:00,2464,Cliente informado,Honda,Gixxer 250,Carlos Mendoza,Cliente_190
6614,1702,1801,inspeccion avanzada de pistones y diferencial y verificacion completa.,Finalizado,2026-03-05 00:00:00,2026-02-23 00:00:00,4859,Entregado,Italika,GN125,Carlos Mendoza,Cliente_183
6615,969,2859,servicio integral para radiador y carroceria incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,6404,Entregado,Suzuki,GN125,Jose Ramirez,Cliente_119
6616,225,4981,servicio integral para sensores y centralita incluyendo ajuste final.,Finalizado,2026-03-03 00:00:00,2026-02-21 00:00:00,5815,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_128
6617,318,1978,mantenimiento preventivo en balanceo y revision con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2856,Cliente informado,TVS,RC 200,Carlos Mendoza,Cliente_262
6618,552,1625,correccion especializada de vinilado y estetico segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-26 00:00:00,2550,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_262
6619,4375,3153,diagnostico y reparacion de audio y frenos deportivos segun solicitud del cliente.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,5038,Cliente informado,Honda,Apache RTR 200,Jose Ramirez,Cliente_154
6620,2769,2169,correccion especializada de frenos deportivos y calipers y verificacion completa.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,2558,Entregado,KTM,GSX-R750,Carlos Mendoza,Cliente_071
6621,4375,3153,diagnostico y reparacion de filtro de aceite y balanceo debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,902,Cliente informado,Suzuki,CB190R,Carlos Mendoza,Cliente_261
6622,3762,611,correccion especializada de caja de cambios y diferencial por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,2928,Entregado,Yamaha,Z650,Jose Ramirez,Cliente_220
6623,182,134,mantenimiento preventivo en cambio de aceite y bujias debido a desgaste.,Finalizado,2026-03-15 00:00:00,2026-03-19 00:00:00,3465,Entregado,Bajaj,Duke 390,Carlos Mendoza,Cliente_170
6624,2447,786,servicio integral para falla y falla segun solicitud del cliente.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,1480,Entregado,Honda,Boxer 150,Carlos Mendoza,Cliente_118
6625,128,2835,optimizacion del sistema balanceo y bujias debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,5632,Entregado,TVS,Boxer 150,Carlos Mendoza,Cliente_055
6626,2516,4849,ajuste tecnico de cambio color y estetico debido a desgaste.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,4647,Entregado,KTM,XR150L,Jose Ramirez,Cliente_229
6627,4801,4467,revision completa de alineacion y balanceo incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,4873,Cliente informado,Italika,DM200,Jose Ramirez,Cliente_257
6628,2516,4849,mantenimiento preventivo en sensores de estacionamiento y turbo incluyendo ajuste final.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,1224,Entregado,KTM,NKD 125,Carlos Mendoza,Cliente_151
6629,2257,4992,servicio integral para bateria y motor de arranque para mejorar rendimiento.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,4186,Entregado,Italika,Boxer 150,Jose Ramirez,Cliente_159
6630,2546,4762,mantenimiento preventivo en custom y frenos deportivos con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,5000,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_185
6631,4674,4810,inspeccion avanzada de performance y sensores de estacionamiento para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-02 00:00:00,6033,Entregado,KTM,Ninja 400,Carlos Mendoza,Cliente_266
6632,341,5027,servicio integral para ciguenal y motor y verificacion completa.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,1800,Entregado,AKT,GN125,Jose Ramirez,Cliente_153
